PFN2 Profilin 2,L10678_at,-92,A,139,A,-117,A,-120,A,-83,A,-103,A,-50,A,-158,A,-86,A,-35,A,-72,A,-94,A,23,A,43,A,-79,A,-49,A,-68,A,-90,A,82,P,14,A,-66,A,-130,A,-22,A,-57,A,-13,A,-94,A,-84,A,-170,A,-134,A,-124,A,-189,A,28,A,-35,A,-31,A,-106,A,9,A,-69,A,-182,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRE-MRNA SPLICING FACTOR SRP20,L10838_at,2794,P,2393,P,4962,P,2308,P,3514,P,2937,P,2742,P,2548,P,4845,P,2207,P,2022,P,2096,P,1862,P,1823,P,3866,P,1953,P,2225,P,1283,P,1498,P,4164,P,570,P,2079,P,1972,P,2411,P,1871,P,911,P,1383,P,970,P,810,P,1903,P,1982,P,2107,P,2914,P,1735,P,1548,P,2775,P,2168,P,2736,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CDC42 Cell division cycle 42 (GTP-binding protein; 25kD),L10844_at,-60,A,-35,A,-25,A,51,A,-207,A,80,A,38,A,74,A,0,A,-321,A,-32,A,-93,A,-124,A,-81,A,-197,A,-335,A,-230,A,-191,A,-101,A,-273,A,-224,A,-138,A,-134,A,-255,A,59,A,-27,A,-436,A,-143,A,-62,A,-97,A,113,A,241,A,-174,A,-175,A,-111,A,-81,A,-147,A,-33,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Splicing factor (CC1.3) mRNA,L10910_at,423,P,841,P,581,P,471,P,799,P,172,A,584,P,404,P,327,P,380,P,1078,P,248,P,754,P,716,P,677,P,896,P,445,P,89,P,701,P,3845,P,1055,P,714,P,406,P,1473,P,219,P,415,P,198,P,517,P,221,P,687,P,530,P,819,P,1001,P,214,P,401,P,202,P,535,P,615,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALDEHYDE OXIDASE,L11005_at,-40,A,4,A,224,A,31,P,80,A,80,A,115,A,20,A,-20,A,10,A,-4,A,-67,A,70,A,102,A,70,A,68,A,-44,A,-68,A,20,A,62,A,-44,A,15,A,-41,A,15,A,-18,A,5,A,65,A,-150,A,-40,A,23,A,59,A,6,A,-75,A,46,A,-100,A,-27,A,-5,A,-36,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Homeobox protein (HOX) gene; 3' end,L11239_at,-81,A,120,A,-281,A,-22,A,67,A,-7,A,-110,A,127,A,-162,A,-152,A,-47,A,34,A,-80,A,-58,A,33,A,-52,A,-68,A,-64,A,255,A,135,A,56,A,-26,A,-110,A,-94,A,227,A,-78,A,140,A,-54,A,7,A,-135,A,564,A,608,A,22,A,137,A,86,A,-40,A,82,A,473,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 2,L11285_at,859,P,891,P,1248,P,985,P,956,P,1449,P,878,P,358,P,1910,P,1234,P,1463,P,206,P,531,P,1160,P,743,P,1327,P,789,P,1467,P,1186,P,2175,P,617,P,92,P,1054,P,735,P,564,P,987,P,239,A,936,P,1012,P,1294,P,1713,P,1235,P,686,P,929,P,1237,P,1357,P,1949,P,287,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DUAL SPECIFICITY PROTEIN PHOSPHATASE PAC-1,L11329_at,-359,A,1280,P,-1998,A,-1786,A,38,A,-558,A,-1179,A,-1521,A,491,P,-7,A,-501,A,-392,A,-603,A,-879,A,-503,A,-99,A,-523,A,-294,A,474,A,-61,A,-33,A,-1268,A,-1242,A,-343,A,30,A,-396,A,-132,A,-1533,A,-771,A,178,A,-42,A,-1507,A,3984,P,-420,A,-779,A,-405,A,236,A,-247,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NF2 Neurofibromin 2 (bilateral acoustic neuroma),L11353_at,-193,A,142,A,18,A,-247,A,-46,A,3,A,48,A,23,A,-124,A,68,A,-12,A,-211,A,38,A,-34,A,-8,A,-400,A,-16,A,49,A,23,A,253,A,139,A,-162,A,125,A,64,A,59,A,141,A,18,A,35,A,74,A,9,A,-149,A,175,A,-184,A,19,A,-16,A,-79,A,-66,A,-191,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Protocadherin 42 mRNA; 3' end of cds for alternative splicing PC42-8,L11369_at,96,A,161,A,-114,A,-38,A,150,A,80,A,53,A,-685,A,-282,A,236,A,-67,A,123,A,229,A,-141,A,13,A,214,A,-16,A,76,A,77,A,187,A,-24,A,85,A,-170,A,50,A,120,A,101,A,295,A,115,A,-257,A,309,A,77,A,81,A,-108,A,34,A,-6,A,-177,A,302,A,-375,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Protocadherin 42 mRNA for abbreviated PC42,L11370_at,1325,P,1266,P,1716,A,1052,P,847,P,990,A,1345,P,2034,A,948,A,1193,P,1139,P,1161,P,1003,A,414,P,626,A,1241,P,1836,A,935,A,1019,A,1411,A,572,M,1248,P,1155,P,1120,P,966,P,1235,A,1854,A,1379,A,1363,A,1128,A,505,A,1485,P,1033,P,294,A,1397,P,863,A,1848,A,2100,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Protocadherin 43 mRNA; 3' end of cds for alternative splicing PC43-12,L11372_at,-82,A,-46,A,-49,A,-62,A,-2,A,-122,A,188,A,290,A,101,A,43,A,-42,A,-21,A,1,A,65,A,-21,A,-19,A,205,A,-40,A,132,A,-36,A,66,A,-44,A,-43,A,-30,A,-32,A,-100,A,84,A,118,A,69,A,-58,A,-65,A,184,A,149,A,51,P,99,A,111,A,44,A,21,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Protocadherin 43 mRNA for abbreviated PC43,L11373_at,1418,P,722,P,1150,A,1935,P,2410,P,946,A,3078,P,1820,P,960,P,559,P,750,A,763,A,1629,P,750,A,2131,P,1337,P,1512,P,752,A,929,P,1694,P,669,P,1050,A,936,A,3558,P,1114,P,1179,P,1028,P,1046,A,610,A,1195,P,1339,P,1391,A,1271,P,775,P,956,P,763,P,874,A,1863,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RPL18 Ribosomal protein L18,L11566_at,12112,P,15076,P,11838,P,14972,P,17050,P,11010,P,9281,P,15556,P,15645,P,13138,P,14742,P,14089,P,9225,P,14926,P,15441,P,15276,P,10397,P,14391,P,10687,P,14550,P,3739,P,15127,P,13242,P,14585,P,16806,P,15814,P,11281,P,11740,P,6963,P,10654,P,14267,P,16400,P,14708,P,14117,P,10867,P,14646,P,13625,P,12517,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = Surfactant protein B mRNA,L11573_at,33,A,-36,A,-25,A,-19,A,-64,A,42,A,42,P,26,A,37,P,-2,A,37,A,-10,A,-24,A,-24,A,34,P,75,A,-32,A,-49,A,48,A,-17,A,14,A,-53,A,41,A,-11,A,-1,A,23,A,103,A,-27,A,2,A,0,A,-93,A,6,A,-97,A,-13,A,-17,A,-71,A,-50,A,-73,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tetracycline transporter-like protein mRNA,L11669_at,723,P,995,P,-203,A,704,P,1142,P,-17,A,566,P,506,A,515,A,-26,A,372,P,878,P,798,P,699,P,1179,P,172,M,1313,A,552,P,410,P,2225,P,1121,P,976,P,-41,A,1002,P,830,P,868,P,-187,A,2951,P,1288,P,3128,P,735,P,1091,P,1111,P,1132,P,2378,P,1357,P,1171,P,1122,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SERINE/THREONINE-PROTEIN KINASE RECEPTOR R4 PRECURSOR,L11695_at,-93,A,-84,A,-176,A,-3,A,3,A,-42,A,28,A,-32,A,-73,A,-66,A,13,A,-8,A,-21,A,-39,A,34,A,-51,A,-132,A,-53,A,24,A,-70,A,4,A,-30,A,37,A,-97,A,-4,A,-37,A,-189,A,-67,A,4,A,-80,A,27,A,90,A,-15,A,211,A,-51,A,-108,A,3,A,-35,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HSD17B2 17 beta hydroxysteroid dehydrogenase; type 2,L11708_at,137,A,251,A,222,A,268,A,120,A,10,A,327,A,206,A,227,A,120,A,149,A,17,A,158,A,171,A,97,A,177,A,113,A,172,A,-25,A,233,A,117,A,26,A,138,A,171,A,120,A,140,A,469,A,178,A,199,A,251,A,91,A,58,A,257,A,89,A,94,A,30,A,25,A,284,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADENYLYL CYCLASE-ASSOCIATED PROTEIN 1,L12168_at,3477,P,3509,P,3291,P,5036,P,3863,P,1735,P,3810,P,2045,P,3956,P,1333,P,1654,P,2118,P,2376,P,3849,P,4086,P,2711,P,4752,P,2528,P,1972,P,3900,P,1821,P,1951,P,1210,P,3094,P,2127,P,1891,P,2746,P,2788,P,1853,P,4202,P,1511,P,1652,P,2007,P,2533,P,3791,P,5285,P,3828,P,2248,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
THBS2 Thrombospondin 2,L12350_at,78,A,32,A,35,A,63,A,84,A,-62,A,-36,A,31,A,50,A,54,A,100,P,61,A,60,A,61,A,56,A,209,A,96,A,67,A,75,A,193,A,46,A,-45,A,-85,A,-72,A,82,A,49,A,37,A,12,A,-43,A,27,A,19,A,65,A,152,A,55,A,60,A,47,A,50,A,104,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HD Huntingtin (Huntington disease),L12392_at,1413,P,732,A,1150,A,1409,P,952,P,640,A,1371,P,1025,A,999,P,671,A,809,P,587,A,934,P,809,P,883,P,933,A,416,A,1347,P,845,P,1064,P,683,A,1174,P,889,A,922,P,1039,P,938,P,1267,A,1049,A,1033,A,1671,P,1673,A,1431,P,1278,A,843,P,1314,A,1339,P,1283,A,1958,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENPEP Glutamyl aminopeptidase (aminopeptidase A),L12468_at,100,A,80,A,134,A,71,A,36,A,62,A,50,A,103,A,89,A,41,A,32,A,31,A,48,A,89,A,7,A,79,A,87,A,20,A,59,A,39,A,11,A,73,A,20,A,69,A,74,P,58,A,93,A,63,A,24,A,47,A,83,A,82,A,70,A,43,A,60,P,113,A,96,A,116,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RSU-1/RSP-1 mRNA,L12535_at,305,P,373,P,612,P,326,P,403,P,145,P,290,P,263,P,571,P,160,P,264,P,146,P,320,P,354,P,186,P,278,P,461,P,144,P,184,P,658,P,301,P,115,A,134,P,323,P,157,P,115,P,186,P,291,P,228,P,469,P,407,P,440,P,293,P,202,A,381,P,391,P,327,P,333,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Engrailed protein (EN2) gene; 5' end,L12701_cds2_at,116,A,-19,A,116,A,112,A,10,A,151,A,181,A,35,A,136,A,-86,A,-26,A,79,A,-51,A,-41,A,-69,A,-71,A,-79,A,-66,A,-107,A,52,A,61,A,133,A,214,A,-170,A,-5,A,-91,A,-43,A,-189,A,-110,A,39,A,2,A,-41,A,-92,A,122,A,-91,A,120,A,43,A,-105,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HSPA4 Heat shock 70kD protein 4,L12723_at,346,P,168,P,312,P,326,A,412,P,151,A,253,P,119,A,279,P,399,A,319,P,140,P,167,A,208,P,327,P,124,A,90,A,290,P,190,A,429,P,354,P,210,P,55,A,220,A,49,A,17,A,67,A,232,A,84,A,206,A,294,A,-35,A,168,P,143,A,311,P,163,A,207,A,139,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VITAMIN D-DEPENDENT CALCIUM-BINDING PROTEIN,L13042_at,258,A,32,A,307,A,197,A,-19,A,266,A,156,A,139,A,202,A,193,A,85,A,57,A,25,A,173,A,79,A,-102,A,135,A,59,A,39,A,-63,A,42,A,68,A,254,A,-45,A,-111,A,36,A,486,A,160,A,60,A,231,A,289,A,21,A,237,A,6,A,117,A,129,A,116,A,465,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAPPA Pregnancy-associated plasma protein A,L13197_at,44,A,18,A,222,A,385,A,52,A,117,A,534,A,-17,A,-196,A,115,A,152,A,152,A,-42,A,78,A,-1,A,-78,A,212,A,65,A,88,A,-35,A,52,A,232,A,41,A,43,A,-33,A,38,A,48,A,63,A,507,A,-3,A,200,A,68,A,365,A,101,A,-7,A,176,A,183,A,463,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HNF-3/fork-head homolog-3 HFH-3 mRNA,L13203_at,1055,A,932,P,1597,P,256,A,239,A,142,M,297,A,853,A,381,P,138,A,844,A,421,A,1071,M,828,M,424,A,569,A,774,A,288,A,181,A,960,A,590,A,941,A,739,A,1058,P,263,M,790,A,1165,A,697,A,415,P,945,P,249,A,759,A,1377,P,-17,A,251,A,1136,P,381,A,1569,M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mac-2 binding protein mRNA,L13210_at,-381,A,329,A,2281,M,300,A,-321,A,745,P,798,A,-469,A,1931,P,129,A,223,A,360,A,1672,P,696,M,943,A,487,A,292,M,129,A,614,P,1239,A,228,A,13,A,-195,A,225,A,699,A,542,A,-300,A,2222,P,1385,A,487,A,1274,A,-257,A,1474,A,1507,P,2701,P,4622,P,-726,A,-254,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SLC17A2 Solute carrier family 17 (sodium phosphate); member 2,L13258_at,185,A,-32,A,220,A,-63,A,35,A,-8,A,-129,A,-34,A,95,A,7,A,77,A,-79,A,-39,A,67,A,-90,A,1,A,-145,A,3,A,-82,A,-198,A,-387,A,88,A,45,A,96,A,47,A,-3,A,-129,A,35,A,-64,A,41,A,-69,A,-93,A,68,A,-111,A,-69,A,-51,A,70,A,72,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CRYZ Crystallin zeta (quinone reductase),L13278_at,193,A,31,A,198,A,91,A,194,P,96,P,178,A,112,A,198,P,9,A,36,A,-22,A,170,P,188,A,217,P,240,A,254,A,32,A,200,P,338,P,119,P,7,A,85,A,191,P,14,A,6,A,79,A,6,A,-7,A,22,A,-32,A,-16,A,16,A,-17,A,-16,A,60,A,34,A,-44,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mitochondrial 1;25-dihydroxyvitamin D3 24-hydroxylase mRNA,L13286_at,54,P,-47,A,19,A,-23,A,13,A,-42,A,-82,A,5,A,2,A,3,A,-7,A,1,A,-84,A,5,A,29,A,-33,A,-13,A,13,A,-118,A,-61,A,48,A,15,A,9,A,-5,A,-32,A,-49,A,1,A,-92,A,-48,A,0,A,-10,A,-57,A,-33,A,39,A,31,A,-138,A,-134,A,-61,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDS Iduronate 2-sulfatase (Hunter syndrome),L13329_at,61,A,118,A,108,P,10,A,51,A,21,A,-10,A,-4,A,21,A,38,A,85,P,31,A,6,A,69,A,-1,A,1,A,101,P,38,A,37,A,33,A,-1,A,6,A,37,A,18,A,18,A,23,A,-54,A,62,A,-36,A,-45,A,22,A,59,A,129,P,18,A,139,P,48,A,284,P,2,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REGULATOR OF G-PROTEIN SIGNALLING 2,L13391_at,23,A,1217,P,30,A,-13,A,176,P,-1,A,-179,A,178,P,98,P,467,P,71,P,-31,A,5,A,125,A,372,P,378,P,-38,A,109,P,3,A,617,P,475,P,785,P,3,P,-76,A,1133,P,350,P,272,P,-14,A,-117,A,501,P,591,P,10,M,1540,P,43,A,-48,A,43,A,619,P,1251,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chromosome 3p21.1 gene sequence,L13434_at,478,P,482,P,637,P,484,P,251,P,375,P,537,P,1046,P,1009,P,234,P,960,P,152,A,473,P,411,A,388,P,436,P,668,P,529,A,399,P,1201,P,229,A,914,P,364,P,916,P,414,P,504,P,632,P,612,A,447,M,576,P,524,A,531,A,597,P,426,P,584,P,793,P,820,P,794,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guanylate cyclase mRNA; complete mature peptide,L13436_at,307,A,322,A,515,A,89,A,14,A,48,A,327,A,679,A,228,A,189,A,255,A,79,A,-223,A,225,A,93,A,792,A,652,A,408,A,178,A,275,A,333,A,44,A,132,A,266,A,495,A,258,A,298,A,25,A,526,A,243,A,119,A,241,A,208,A,-55,A,3,A,18,A,305,A,499,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BMI1 Murine leukemia viral (bmi-1) oncogene homolog,L13689_at,628,P,658,P,692,P,289,P,210,P,254,P,403,P,769,P,1014,P,163,A,651,P,160,A,1084,P,309,P,357,P,316,P,1479,P,185,P,304,P,1964,P,999,P,513,P,467,P,668,P,305,P,328,P,458,P,689,P,300,A,253,P,274,P,333,P,512,P,578,P,499,P,516,P,686,P,562,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GAS1 Growth arrest-specific 1,L13698_at,22,A,-89,A,-30,A,20,A,13,A,-62,A,-38,A,-119,A,21,A,-10,A,3,A,24,A,53,M,8,A,-31,A,107,P,-88,A,-22,A,18,A,55,A,41,A,0,A,77,M,41,P,29,A,70,A,-40,M,-31,A,-98,A,-64,A,12,A,1,A,13,A,42,A,-61,A,-44,A,44,P,-46,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Growth-arrest-specific protein (gas) mRNA,L13720_at,-1579,A,-518,A,-1862,A,-894,A,-768,A,-576,A,-1103,A,-1659,A,-1352,A,-804,A,-897,A,-632,A,-736,A,-1473,A,-771,A,-1224,A,-1438,A,-736,A,-618,A,-1367,A,-643,A,-1313,A,-965,A,-1312,A,-1439,A,-794,A,-1517,A,-1546,A,-1430,A,-1366,A,-1183,A,-1477,A,-1739,A,-708,A,-879,A,-1037,A,-1035,A,-1375,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Activated p21cdc42Hs kinase (ack) mRNA,L13738_at,104,A,728,P,279,A,619,A,495,A,172,A,562,A,248,A,419,A,208,A,104,A,454,A,477,A,-12,A,518,A,531,A,689,A,141,A,696,A,1740,P,708,A,1199,P,545,A,498,A,964,P,419,A,42,A,1108,P,781,A,409,A,770,A,736,A,504,A,424,A,629,A,430,A,621,A,887,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dihydrolipoamide dehydrogenase gene; exon 14,L13761_rna1_at,294,P,655,P,459,P,407,P,620,P,266,P,220,P,463,P,505,P,206,P,582,P,150,P,361,P,476,P,401,P,437,P,930,P,254,P,258,P,950,P,692,P,398,P,207,A,465,P,295,P,254,M,344,P,429,P,365,P,388,P,425,P,827,P,537,P,514,P,332,P,440,P,324,P,532,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = Liver expressed protein gene; 3' end,L13800_at,173,P,193,P,61,A,140,P,225,P,40,A,188,P,55,A,140,P,-4,A,97,P,66,A,291,P,130,P,312,P,169,P,535,P,65,P,145,P,969,P,393,P,163,P,214,P,291,P,51,A,171,P,187,P,172,P,96,P,100,A,116,A,116,A,97,P,57,A,112,P,86,P,101,P,47,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LKP DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 9 (RNA helicase A),L13848_at,451,P,996,P,731,A,630,A,836,P,499,A,438,A,1021,A,901,A,436,P,1197,P,354,A,447,P,772,A,677,P,869,P,1514,A,321,A,451,P,2314,A,660,A,1020,P,733,P,778,A,612,A,155,A,533,A,590,A,492,A,767,A,709,P,975,A,696,A,447,P,609,A,511,A,494,A,573,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBE1L Ubiquitin-activating enzyme E1; like,L13852_at,1967,P,1752,P,1827,A,2221,P,1773,P,1269,A,2796,P,1514,P,1650,A,808,A,482,A,1103,P,1830,P,2522,P,3042,P,2445,P,2945,P,670,P,3079,P,3939,P,847,P,831,P,737,A,2519,P,2118,P,3684,P,1137,A,3176,P,2592,P,1898,P,1064,A,727,A,1004,A,669,P,1298,A,2941,P,2783,P,1039,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FBN1 Fibrillin 1 (Marfan syndrome),L13923_at,349,P,144,A,442,A,368,P,250,P,190,A,344,A,439,A,428,P,241,P,230,A,185,P,162,P,370,A,218,A,278,A,271,P,230,A,283,P,259,P,271,P,350,P,113,A,327,P,310,P,220,A,201,A,354,A,336,A,521,P,281,P,217,A,303,A,102,A,334,P,295,A,454,M,712,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SIAT4A Sialyltransferase 4A (beta-galactosidase alpha-2;3-sialytransferase),L13972_at,411,A,855,A,907,A,521,A,559,A,149,A,603,A,1113,A,681,A,333,A,236,A,597,A,666,A,778,A,629,M,400,A,808,A,445,A,629,P,997,A,317,A,1404,A,315,A,665,M,476,A,557,A,384,A,680,A,750,A,689,A,856,A,1053,A,1635,P,610,A,581,A,330,A,1365,P,1598,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LYSOSOMAL PRO-X CARBOXYPEPTIDASE PRECURSOR,L13977_at,211,P,116,A,75,A,-79,A,222,A,23,A,-258,A,-193,A,197,P,-76,A,-4,A,-86,A,192,P,37,A,151,A,56,A,247,A,262,A,-32,A,245,P,473,P,-14,A,-53,A,-56,A,-66,A,102,P,522,A,347,M,-26,A,424,P,114,A,83,A,90,P,74,A,595,A,57,A,166,M,12,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = PreC gene; ORF X,L13994_at,-393,A,-299,A,-338,A,-342,A,-270,A,-232,A,-396,A,-337,A,-365,A,-105,A,-253,A,-275,A,-302,A,-69,A,-242,A,-150,A,-485,A,-176,A,-232,A,-365,A,-4,A,-421,A,-283,A,-441,A,-406,A,-203,A,-696,A,-474,A,-329,A,-578,A,-621,A,-483,A,-523,A,-210,A,-365,A,-196,A,-339,A,-519,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRE-MRNA SPLICING FACTOR SRP75,L14076_at,1013,P,494,P,750,P,824,P,834,P,608,P,446,P,392,P,984,P,596,P,1302,P,379,P,1202,P,1014,P,875,P,715,P,1039,P,708,P,736,P,1402,P,965,P,1009,P,849,P,750,P,441,P,393,P,278,P,744,P,690,P,1036,P,1169,P,976,P,729,P,343,P,555,P,426,P,518,P,898,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SLC18A2 Solute carrier family 18 (vesicular monoamine); member 2,L14269_at,54,A,29,A,290,A,52,A,9,A,62,A,43,A,5,A,45,A,37,A,33,A,8,A,-10,A,105,A,0,A,58,A,32,A,49,A,48,A,4,A,56,A,37,A,119,A,98,A,59,A,36,A,32,A,-11,A,72,A,10,A,105,A,35,A,213,A,0,A,43,A,88,A,55,A,81,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lectin-like type II integral membrane protein (NKG2-E) mRNA,L14542_at,-94,A,-12,A,-76,A,-99,A,-23,A,-60,A,-73,A,-44,A,-19,A,-35,A,-23,A,-81,A,-92,A,53,A,-25,A,-77,A,-30,A,-5,A,-44,A,-8,A,-53,A,-14,A,-20,A,-101,A,-83,A,-31,A,-100,A,-54,A,-93,A,-40,A,-58,A,165,A,-31,A,-29,A,-20,A,-39,A,-25,A,-46,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PERIPHERIN,L14565_at,734,A,229,A,507,A,130,A,-116,A,-88,A,94,A,88,A,711,A,353,A,180,A,-54,A,240,A,382,A,-11,A,-177,A,505,A,402,A,-2,A,647,A,-54,A,754,A,30,A,-598,A,-234,A,432,A,-206,A,-126,A,-685,A,469,A,59,A,158,A,795,A,166,A,352,A,-485,A,-504,A,-394,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SLC1A4 Solute carrier family 1 (glutamate/neutral amino acid transporter); member 4,L14595_at,-473,A,-168,A,-354,A,-214,A,137,A,-261,A,-383,A,-745,A,90,A,-71,A,-129,A,-215,A,-174,A,-103,A,-138,A,-147,A,-350,A,78,A,-66,A,-81,A,-123,A,-111,A,-169,A,-379,A,-122,A,-208,A,-719,A,-372,A,-278,A,-166,A,-382,A,-446,A,-112,A,-91,A,-263,A,-132,A,-465,A,-61,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IGHMBP2 DNA-binding protein (SMBP2),L14754_at,453,A,314,A,387,A,328,A,-197,A,592,A,280,A,793,A,839,A,556,A,567,A,511,A,225,A,263,A,151,A,225,A,802,A,510,A,339,A,1130,A,610,A,704,A,625,A,751,A,783,A,339,A,621,A,820,A,663,A,323,A,1283,A,898,A,391,A,265,A,740,A,674,A,245,A,502,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DNA-binding protein mRNA; 3'end,L14787_at,88,A,180,A,42,A,205,A,44,A,160,P,241,A,133,P,198,A,113,P,42,A,183,P,156,P,113,A,139,A,151,P,304,P,26,P,69,A,253,P,203,A,163,P,193,A,197,P,117,M,182,P,550,P,-3,M,-28,A,13,P,165,P,149,P,151,P,57,A,205,P,70,M,210,P,336,P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RBL1 Retinoblastoma-like 1 (p107),L14812_at,337,P,343,A,476,P,216,A,84,A,220,P,285,A,392,P,358,A,262,A,186,A,209,P,261,P,374,P,211,A,388,P,196,A,57,P,202,A,251,P,253,P,109,A,208,A,276,A,124,A,310,A,485,P,337,M,536,A,244,M,465,A,423,A,371,A,173,A,478,P,299,A,495,A,580,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CELL Carboxyl ester lipase like protein,L14813_at,3359,A,3301,A,4341,A,3046,A,2071,A,4516,A,2688,A,2530,A,3607,A,2296,A,2512,A,3842,A,1842,A,2151,A,2961,A,1955,A,1586,A,2155,A,2307,A,3458,A,2803,M,3635,A,3835,A,1960,A,2471,A,1950,A,5216,A,1837,A,2755,A,2395,A,4866,A,4298,A,3530,A,1967,A,2651,A,2882,A,4352,A,5767,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TJP1 Tight junction protein 1 (zona occludens 1),L14837_at,143,A,28,A,140,A,128,A,8,A,104,A,186,A,122,A,120,A,38,A,1,A,129,P,24,A,55,A,59,A,131,M,36,A,100,A,69,A,964,P,-3,A,28,A,9,A,117,A,24,A,64,A,173,A,76,A,79,A,101,A,213,A,209,A,190,P,15,A,96,A,129,A,111,A,165,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GB DEF = Somatostatin receptor gene,L14856_at,768,A,355,A,1061,A,495,A,442,A,994,A,1164,P,778,A,452,A,696,M,612,A,620,P,340,A,485,A,394,A,585,A,374,A,375,A,531,A,632,A,454,P,848,P,925,A,755,A,482,A,535,A,736,A,763,A,899,M,1002,A,1031,A,889,A,776,A,531,P,539,A,1232,A,1106,A,1497,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RFC1 Replication factor C (activator 1) 1 (145kD),L14922_at,75,A,101,P,72,P,33,A,248,P,44,A,-1,A,-59,A,229,P,154,P,293,P,-7,A,223,P,137,A,95,A,-13,A,99,A,115,P,44,A,197,P,123,P,45,A,32,A,170,P,49,A,12,A,-1,A,20,A,-173,A,-64,A,37,A,51,A,75,A,22,A,13,A,88,P,70,M,15,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LCN1 Lipocalin 1 (protein migrating faster than albumin; tear prealbumin),L14927_at,-1245,A,-1815,A,-1605,A,-2162,A,174,A,177,A,-1408,A,-215,A,-1414,A,-682,A,331,A,-163,A,-331,A,115,A,-176,A,-1581,A,-560,A,229,A,-714,A,-1179,A,-850,A,-69,A,-670,A,110,A,130,A,-208,A,-2739,A,-1856,A,-1882,A,318,A,-2181,A,273,A,-1511,A,-352,A,-1507,A,-774,A,-1263,A,-1126,A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
